year,SA2_CODE21,SA2_NAME21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_NAME21,STE_NAME21,population,LIRSD,LIRSD_PC2,WLIRSD,WLIRSD_PC2,IRSD,IRSAD,IER,IEO
2006,303021055,Greenslopes,30302,Holland Park - Yeronga,303,Brisbane - South,Greater Brisbane,Queensland,8646,1009.7934957436592,937.8428858295076,1015.1504482005925,952.7905440209464,1055.2777777777778,1037,978.1666666666666,1095.9444444444443
2006,303021056,Holland Park,30302,Holland Park - Yeronga,303,Brisbane - South,Greater Brisbane,Queensland,7460,1008.8211708757215,971.83417280668,1012.5859915312122,989.9293716383454,1031.7692307692307,1010.7692307692307,983.1538461538462,1058.3846153846155
2006,303021057,Holland Park West,30302,Holland Park - Yeronga,303,Brisbane - South,Greater Brisbane,Queensland,5512,1062.6962706037098,977.2735386979167,1066.2946061169237,994.3912573916468,1060.7,1055.9,1019.1,1078.5
2006,303021058,Woolloongabba,30302,Holland Park - Yeronga,303,Brisbane - South,Greater Brisbane,Queensland,4871.1,887.2491112655373,921.8371883972748,893.5333557018662,920.1972934875055,1015.5121951219511,974.4552845528455,943.0325203252031,1060.9105691056911
2006,303021059,Yeronga,30302,Holland Park - Yeronga,303,Brisbane - South,Greater Brisbane,Queensland,7810.128394,1043.227602134539,959.6235889241067,1046.539463383072,975.6361466926119,1087.839806439654,1062.8076563070463,1028.2153873121486,1121.5485965851217
2006,303031060,Eight Mile Plains,30303,Mt Gravatt,303,Brisbane - South,Greater Brisbane,Queensland,12553.3,1035.3578518236925,915.9917352259193,1038.6160629264732,923.5115134457482,1060.585635359116,1045.5193370165746,1047.8121546961327,1050.243093922652
2006,303031061,Macgregor (Qld),30303,Mt Gravatt,303,Brisbane - South,Greater Brisbane,Queensland,5327.7,1009.4388520582914,861.9112608348139,1015.3640734107161,863.8851870744131,1061.4430379746834,1040.7721518987341,1042.73417721519,1060.8354430379748
2006,303031062,Mansfield (Qld),30303,Mt Gravatt,303,Brisbane - South,Greater Brisbane,Queensland,8349,1032.5248183125018,972.443470251643,1035.0646322198315,983.9088176021692,1036.6666666666667,1036.5833333333333,1027.9166666666667,1027.9166666666667
2006,303031063,Mount Gravatt,30303,Mt Gravatt,303,Brisbane - South,Greater Brisbane,Queensland,13343,1007.0521558465306,987.3979240028161,1010.0841242381292,998.4636805904046,1020.56,1012.32,983.36,1040.96
2006,303031064,Rochedale - Burbank,30303,Mt Gravatt,303,Brisbane - South,Greater Brisbane,Queensland,3863.9841848,1108.019375659143,950.7195155020228,1111.6486119731505,965.465414209341,1088.5606875432045,1085.9241691063505,1114.1766305562383,1064.6677096212716
2006,303031065,Upper Mount Gravatt,30303,Mt Gravatt,303,Brisbane - South,Greater Brisbane,Queensland,8098,1013.853938260195,967.4149558950965,1019.0177003650676,976.3372828196518,1023.2142857142857,1020.2857142857143,997.5714285714286,1026.4285714285713
2006,303031066,Wishart,30303,Mt Gravatt,303,Brisbane - South,Greater Brisbane,Queensland,10229,1072.8609423248918,964.2849170958721,1075.7549149584477,979.6827338152086,1065.5384615384614,1061.7692307692307,1056.2307692307693,1048.4615384615386
2006,303041067,Coopers Plains,30304,Nathan,303,Brisbane - South,Greater Brisbane,Queensland,4641.6714106,953.5854799724157,976.1591944101218,956.595362324828,975.183569622436,947.0737762777903,946.3666908644753,933.4375456112127,961.0051129145511
2006,303041068,Moorooka,30304,Nathan,303,Brisbane - South,Greater Brisbane,Queensland,9197,987.4632210392951,958.6085783790307,992.0821388989265,966.0652674752771,1019.5263157894736,1015.7894736842105,983.578947368421,1044.157894736842
2006,303041069,Robertson,30304,Nathan,303,Brisbane - South,Greater Brisbane,Queensland,5054,1011.5128791626256,790.1345407761535,1022.670839526133,794.8378069442745,1092.5,1044.125,1046.5,1113.25
2006,303041070,Salisbury - Nathan,30304,Nathan,303,Brisbane - South,Greater Brisbane,Queensland,6684.9285894,984.4236174183582,972.4573108077865,987.5963144933446,976.6699960863162,1010.7652174034429,1018.979710096279,993.8956520674883,1015.5188406967677
2006,303041071,Tarragindi,30304,Nathan,303,Brisbane - South,Greater Brisbane,Queensland,9398,1094.5003592101302,979.3797508442104,1098.0750503309348,1000.1060769006226,1089.4444444444443,1084.888888888889,1064.2777777777778,1100.2222222222222
2006,303051072,Algester,30305,Rocklea - Acacia Ridge,303,Brisbane - South,Greater Brisbane,Queensland,7634.875,1022.6438463350615,1037.4464348858464,1021.8990432189839,1044.4051482593613,1013.9156626506024,1027.0963855421687,1025.8072289156626,974.7951807228916
2006,303051073,Calamvale - Stretton,30305,Rocklea - Acacia Ridge,303,Brisbane - South,Greater Brisbane,Queensland,14572.125,1061.345609286591,923.7074570379175,1063.8883491071158,930.5279725794016,1073.9127516778524,1059.6979865771812,1092.6308724832215,1041.1543624161075
2006,303051074,Pallara - Willawong,30305,Rocklea - Acacia Ridge,303,Brisbane - South,Greater Brisbane,Queensland,1812.2801146,1012.1699791824536,924.5111528223921,1013.9938252395788,920.7337564903104,1059.9974033473434,1049.1387202899293,1103.1874280961974,1000.4994162176125
2006,303051075,Parkinson - Drewvale,30305,Rocklea - Acacia Ridge,303,Brisbane - South,Greater Brisbane,Queensland,11869,1091.8601339774827,988.0850081644422,1092.8360439815426,998.5435805274886,1085.6666666666667,1088.2,1140.3333333333333,1012.3333333333334
2006,303051076,Rocklea - Acacia Ridge,30305,Rocklea - Acacia Ridge,303,Brisbane - South,Greater Brisbane,Queensland,8960.621606,840.4122614596163,1066.3245194068656,838.6893764258675,1052.2091177837692,904.1897924741987,903.1754384451327,911.1259966668487,900.8309407443581
2006,303061077,Kuraby,30306,Sunnybank,303,Brisbane - South,Greater Brisbane,Queensland,6694.6,1056.514720198079,919.2710148907453,1059.3726765570202,925.6258458895508,1081.7692307692307,1068.8974358974358,1091.2820512820513,1047.7435897435896
2006,303061078,Runcorn,30306,Sunnybank,303,Brisbane - South,Greater Brisbane,Queensland,12750.15,1002.93287938663,942.1183987597399,1004.7455670258943,945.2688553158799,1026.2032520325204,1024.639566395664,1007.3577235772358,1027.5392953929538
2006,303061079,Sunnybank,30306,Sunnybank,303,Brisbane - South,Greater Brisbane,Queensland,7883.65,964.8579828924073,877.9473327552753,971.1374489654295,876.3049734325288,1030.1845493562232,1001.4248927038626,994.96566523605145,1053.2703862660944
2006,303061080,Sunnybank Hills,30306,Sunnybank,303,Brisbane - South,Greater Brisbane,Queensland,16199,1016.8207105866079,921.9248587745453,1020.2553261817865,924.8575098354428,1039.5454545454545,1029.2727272727273,1032.6363636363637,1026.6818181818182
2006,304011081,Jindalee - Mount Ommaney,30401,Centenary,304,Brisbane - West,Greater Brisbane,Queensland,7505.25,1116.888242822983,958.2786053823504,1119.3081889914934,975.8461334669335,1117.6829268292684,1100.4146341463415,1106.8048780487804,1103.780487804878
2006,304011082,Middle Park - Jamboree Heights,30401,Centenary,304,Brisbane - West,Greater Brisbane,Queensland,6943.6071666,1086.2713620966251,955.538330235341,1088.4117602857061,970.9949304878629,1086.0706317692016,1082.9628250871547,1072.516728381338,1071.907063045768
2006,304011083,Riverhills,30401,Centenary,304,Brisbane - West,Greater Brisbane,Queensland,3922,1061.3915783834573,1038.9769587024612,1060.1860033662467,1058.0182716707072,1067.4285714285713,1072.857142857143,1053.5714285714287,1057.142857142857
2006,304011084,Seventeen Mile Rocks - Sinnamon Park,30401,Centenary,304,Brisbane - West,Greater Brisbane,Queensland,8639,1122.3638123588032,970.081561946504,1123.6339316589358,988.639456977754,1128.8333333333333,1111.5833333333333,1118.8333333333333,1117
2006,304011085,Westlake,30401,Centenary,304,Brisbane - West,Greater Brisbane,Queensland,4672,1148.9424601414325,940.3696646669838,1151.255299770935,958.6616092301238,1157.8333333333333,1128.8333333333333,1170.3333333333333,1117.1666666666667
2006,304021086,Bellbowrie - Moggill,30402,Kenmore - Brookfield - Moggill,304,Brisbane - West,Greater Brisbane,Queensland,7156.7173553,1127.5570253922008,960.6117616178465,1129.5247474780067,982.4660341944491,1137.403470850683,1118.44468554365,1129.57917573408,1123.412147767846
2006,304021087,Brookfield - Kenmore Hills,30402,Kenmore - Brookfield - Moggill,304,Brisbane - West,Greater Brisbane,Queensland,6707.512136,1146.4869846620868,932.7352232077636,1150.1236733514104,957.2830401088928,1173.9943980562555,1130.4509805948262,1159.1288518725114,1172.7226891475295
2006,304021088,Chapel Hill,30402,Kenmore - Brookfield - Moggill,304,Brisbane - West,Greater Brisbane,Queensland,9936,1161.4493466991028,932.86808465619,1164.4260360099743,955.9464919454284,1176.9375,1139.75,1151.875,1173.8125
2006,304021089,Fig Tree Pocket,30402,Kenmore - Brookfield - Moggill,304,Brisbane - West,Greater Brisbane,Queensland,3457.5,1160.62399657864,960.0868823106811,1162.5999037131937,982.7125830491212,1187.7058823529412,1144.764705882353,1172.0588235294117,1182.2941176470588
2006,304021090,Kenmore,30402,Kenmore - Brookfield - Moggill,304,Brisbane - West,Greater Brisbane,Queensland,8209,1129.3606098912244,967.8557475802592,1131.38782585675,990.8494761532982,1143.642857142857,1116,1110.5,1160.857142857143
2006,304021091,Pinjarra Hills - Pullenvale,30402,Kenmore - Brookfield - Moggill,304,Brisbane - West,Greater Brisbane,Queensland,4909.4146462,1169.7570331884497,939.4434856827503,1173.215772263149,961.9419264982173,1181.4272727278376,1144.0515150338615,1186.0121208299818,1169.872727961708
2006,304031092,Chelmer - Graceville,30403,Sherwood - Indooroopilly,304,Brisbane - West,Greater Brisbane,Queensland,6533.25,1122.526989941587,942.5635195585369,1126.90413845812,965.1213628355731,1150.5825242718447,1117.6699029126214,1110.6893203883494,1169.8543689320388
2006,304031093,Corinda,30403,Sherwood - Indooroopilly,304,Brisbane - West,Greater Brisbane,Queensland,4424,1037.3958020755842,956.3616728581228,1042.4626160622215,970.0435600765672,1052.5,1034.875,1005.625,1090.75
2006,304031094,Indooroopilly,30403,Sherwood - Indooroopilly,304,Brisbane - West,Greater Brisbane,Queensland,10681.5,1088.0524602661785,897.7608749487858,1094.6117852171826,918.1179314286167,1129.3661971830986,1091.7605633802816,1051.1971830985915,1174.3239436619717
2006,304031095,Sherwood,30403,Sherwood - Indooroopilly,304,Brisbane - West,Greater Brisbane,Queensland,4729,1090.4862274139673,955.5912282240133,1094.8505684026484,977.4736236640722,1099.857142857143,1079.2857142857142,1047.2857142857142,1127.4285714285713
2006,304031096,St Lucia,30403,Sherwood - Indooroopilly,304,Brisbane - West,Greater Brisbane,Queensland,11427,1038.70212621988,822.670941228245,1048.245145884747,832.786097590115,1145,1081.842105263158,1015.6315789473684,1237.3684210526317
2006,304031097,Taringa,30403,Sherwood - Indooroopilly,304,Brisbane - West,Greater Brisbane,Queensland,7627,1086.4447818013907,885.1713488946314,1094.4011928782304,902.4475433236597,1127.1538461538462,1094.3846153846155,1024.6923076923076,1195.076923076923
2006,304041098,Enoggera,30404,The Gap - Enoggera,304,Brisbane - West,Greater Brisbane,Queensland,6848.1499948,1003.2405058838846,989.9919242979465,1007.6784608360944,1005.7712133696378,1018.4462484023223,1012.0228170732978,964.3154892859285,1050.6094778917152
2006,304041100,Keperra,30404,The Gap - Enoggera,304,Brisbane - West,Greater Brisbane,Queensland,7041.2856794,970.4886808407215,1042.79245051113,971.8920094508998,1054.9839674316213,971.898490773877,968.0727019272626,944.2222217818014,989.6378599362564
2006,304041101,Mitchelton,30404,The Gap - Enoggera,304,Brisbane - West,Greater Brisbane,Queensland,6902.5333285,1060.422191085292,1022.2055748102356,1062.3537525877616,1039.6350478609183,1052.930753578341,1056.1527494848806,1025.9124235844324,1065.382892105278
2006,304041102,Mount Coot-tha,30404,The Gap - Enoggera,304,Brisbane - West,Greater Brisbane,Queensland,190.487817,1092.3691064616635,895.015006745394,1103.1754301578596,912.8637406188991,1094,1056,1056,1134
2006,304041103,The Gap,30404,The Gap - Enoggera,304,Brisbane - West,Greater Brisbane,Queensland,15582,1117.9269707944184,983.6853745067177,1119.3173194758417,1006.5759242768643,1129.6521739130435,1108.4782608695652,1105.5652173913043,1123.8260869565217
2006,304041104,Upper Kedron - Ferny Grove,30404,The Gap - Enoggera,304,Brisbane - West,Greater Brisbane,Queensland,7923.75,1108.9945936146512,1002.5127109665091,1110.0015682492726,1021.1283751094318,1098.5882352941176,1098.137254901961,1106.3725490196077,1056.9019607843138
2006,305011105,Brisbane City,30501,Brisbane Inner,305,Brisbane Inner City,Greater Brisbane,Queensland,13269.6777674,1083.161958798775,804.0691031376182,1097.9432133077967,819.2674093024295,1125.048735383127,1045.9555829956541,968.7433682922536,1180.565700236006
2006,305011106,Fortitude Valley,30501,Brisbane Inner,305,Brisbane Inner City,Greater Brisbane,Queensland,5585.3381414,1044.878876344901,849.9671611205126,1057.4270732023037,861.4358713073451,1096.0847765317385,1039.1476166465304,964.7120237707113,1127.506350032112
2006,305011107,Highgate Hill,30501,Brisbane Inner,305,Brisbane Inner City,Greater Brisbane,Queensland,5449.3333388,977.7623245588145,861.8961589774943,985.817232750944,878.37286612841,1070.3362069169516,1023.6896551881986,967.4396552444487,1132.7844827338065
2006,305011108,Kangaroo Point,30501,Brisbane Inner,305,Brisbane Inner City,Greater Brisbane,Queensland,8282,1052.436406510817,914.2097936998048,1058.9159579750542,929.1166776989974,1109.0666666666666,1060.3333333333333,1010.4666666666667,1140.0666666666666
2006,305011109,New Farm,30501,Brisbane Inner,305,Brisbane Inner City,Greater Brisbane,Queensland,11641.3333137,1029.718637473302,910.0839252071402,1037.4427330775816,924.014212524558,1078.5787545379987,1039.6996336930765,986.7582417524817,1124.117216085843
2006,305011110,South Brisbane,30501,Brisbane Inner,305,Brisbane Inner City,Greater Brisbane,Queensland,6276.6666612,1004.5453912463198,878.3159096234946,1013.9034559352872,885.3326244198347,1094.45000000045,1031.4699999894701,969.8199999188199,1140.4500000364499
2006,305011111,Spring Hill,30501,Brisbane Inner,305,Brisbane Inner City,Greater Brisbane,Queensland,7804.2222326,1031.2275915906032,846.3969031230771,1043.6185670280925,857.8503301535359,1095.7244897686485,1041.499999967857,982.1530612090274,1127.4795918066536
2006,305011112,West End,30501,Brisbane Inner,305,Brisbane Inner City,Greater Brisbane,Queensland,6506,938.4740004986181,840.3886918548405,947.7049844734228,847.8871234635724,1045.8235294117646,993.1764705882352,944.1176470588235,1115
2006,305021113,Balmoral,30502,Brisbane Inner - East,305,Brisbane Inner City,Greater Brisbane,Queensland,3675.959187,1073.414669214097,981.5415115662174,1076.3469725078005,1006.0974444081679,1099.478480967749,1064.8936708684892,1038.5999999751898,1119.6582277295465
2006,305021114,Bulimba,30502,Brisbane Inner - East,305,Brisbane Inner City,Greater Brisbane,Queensland,5034.5,1102.7680474829272,996.0464759037889,1104.39477261878,1015.442023715853,1124.4102564102564,1093.5641025641025,1080.076923076923,1116.1538461538462
2006,305021115,East Brisbane,30502,Brisbane Inner - East,305,Brisbane Inner City,Greater Brisbane,Queensland,5186.6666508,1005.5635902740607,921.5399786993567,1011.485228674143,939.3963385043475,1062.4040114366876,1028.5329512393494,993.6074498699353,1095.4555873336835
2006,305021116,Hawthorne,30502,Brisbane Inner - East,305,Brisbane Inner City,Greater Brisbane,Queensland,4367.5,1104.7029714258804,956.8362447066838,1107.9955410108214,980.6535182649714,1142.7878787878788,1109.1818181818182,1086.5757575757575,1140.1818181818182
2006,305021117,Morningside - Seven Hills,30502,Brisbane Inner - East,305,Brisbane Inner City,Greater Brisbane,Queensland,10347.1297635,1032.953954271604,1013.8807247344506,1034.3502324330204,1029.97789894081,1061.5343481104167,1043.7039068740228,1011.8199253517632,1076.3436184636641
2006,305021118,Norman Park,30502,Brisbane Inner - East,305,Brisbane Inner City,Greater Brisbane,Queensland,5407.1110728,1098.9341408019666,963.9862871348038,1101.5423402209292,985.6067553443654,1117.4148937209143,1092.7978724459483,1068.1382979452694,1121.7234043009507
2006,305031119,Albion,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,2522.6666615,1034.770965832432,966.7980940726402,1039.129660304753,983.5954970091227,1062.904109536855,1039.205479394802,995.4931506239632,1069.2602739222743
2006,305031120,Alderley,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,5017.9,1073.2602607452093,984.804868751261,1076.6532572356641,1004.3227927297563,1087.1100917431193,1068.6880733944954,1038.4036697247707,1114.9357798165136
2006,305031121,Ascot,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,5069.7,1069.899480730167,972.0860561298193,1073.476918981877,993.1607961041785,1106.1584158415842,1073.2178217821784,1054.019801980198,1117.2376237623764
2006,305031122,Clayfield,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,9627,1056.3765671435683,976.0395904988235,1059.5639169603842,994.929123457529,1094.5238095238096,1074.904761904762,1029.5714285714287,1113.7142857142858
2006,305031123,Grange,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,3927.75,1096.7301335886445,977.0264483135535,1098.9794865090444,1000.3575871636415,1117.888888888889,1096.4444444444443,1065.857142857143,1131.5396825396826
2006,305031124,Hamilton (Qld),30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,4734.0333385,1099.1452177288345,972.5104065894747,1102.4445845406312,993.7965472165664,1128.9161168445653,1096.7097078080021,1082.8963241820015,1126.8755890472426
2006,305031125,Hendra,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,4163.3,1078.1546793605462,1009.6146866215006,1079.7799737471626,1026.5921109956794,1106.3037974683543,1074.620253164557,1087.6455696202531,1084.0379746835442
2006,305031126,Kelvin Grove - Herston,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,7458,1030.8995175877624,935.8873654334144,1036.3495759381833,947.8289415687544,1103.3846153846155,1060.7692307692307,1005.5384615384615,1154.1538461538462
2006,305031127,Newmarket,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,4097.1428838,1048.1337446786442,945.7472555997662,1053.2041953655353,966.822802875222,1095.3124999042968,1069.7499999453123,1030.7708332285156,1121.833333165625
2006,305031128,Newstead - Bowen Hills,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,6968.4285449,1113.4661478785772,937.5497460730218,1118.3258250978388,957.5878099538205,1141.0000001826088,1087.5326089028238,1047.0652177143431,1161.5108697103615
2006,305031129,Wilston,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,3712.8571162,1096.581280610077,957.4593844809866,1100.7157070743356,976.6686412961651,1125.08000027048,1094.46000020076,1077.7000003822002,1149.6000003276
2006,305031130,Windsor,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,6252,1022.1076799818501,939.8860891105458,1027.728054959371,953.801699118815,1066.4,1040.8,1004.4666666666667,1098.6
2006,305031131,Wooloowin - Lutwyche,30503,Brisbane Inner - North,305,Brisbane Inner City,Greater Brisbane,Queensland,8217,1013.6641789055329,960.6334695616804,1017.8583090583163,971.86968310322,1068.125,1045.5,1015.75,1086.5
2006,305041132,Ashgrove,30504,Brisbane Inner - West,305,Brisbane Inner City,Greater Brisbane,Queensland,12585.548351,1107.5503364819908,952.9775391131672,1111.7957302482664,977.007254080284,1122.7021275369877,1097.8760950172893,1071.7559447786407,1144.17521894526
2006,305041133,Auchenflower,30504,Brisbane Inner - West,305,Brisbane Inner City,Greater Brisbane,Queensland,5714,1095.042361619036,900.5811627798104,1102.3052309682178,920.4551310319818,1129.8095238095239,1096.5428571428572,1044.847619047619,1172.2095238095237
2006,305041134,Bardon,30504,Brisbane Inner - West,305,Brisbane Inner City,Greater Brisbane,Queensland,8601.451649,1122.3957646826238,946.1305150854638,1126.0299605529128,969.741182498333,1149.2878050196787,1116.4634147641582,1103.7024392047472,1167.4756098238697
2006,305041135,Paddington - Milton,30504,Brisbane Inner - West,305,Brisbane Inner City,Greater Brisbane,Queensland,9453,1096.8950788953098,921.198935491732,1103.1785641616666,946.7505925400441,1124.0384615384614,1088.3461538461538,1049.6923076923076,1162.5
2006,305041136,Red Hill (Qld),30504,Brisbane Inner - West,305,Brisbane Inner City,Greater Brisbane,Queensland,5277,1062.9381231491234,960.7671720988191,1066.7788939924453,979.2381353983817,1113,1065.6923076923076,1046.8461538461538,1153.7692307692307
2006,305041137,Toowong,30504,Brisbane Inner - West,305,Brisbane Inner City,Greater Brisbane,Queensland,10529,1080.608347592493,873.2416283373182,1089.1490032388158,889.5011814185699,1123.9874213836479,1085.3270440251572,1022.1572327044025,1179.861635220126
2006,306011138,Brinsmead,30601,Cairns - North,306,Cairns,Rest of Qld,Queensland,4984.7871096,1098.1981356362073,1024.2267683612067,1097.7551037542241,1042.8009640068765,1089.6754427631747,1090.7410244278663,1094.0359022885345,1035.2067975268321
2006,306011139,Clifton Beach - Kewarra Beach,30601,Cairns - North,306,Cairns,Rest of Qld,Queensland,10708.584843,1072.4440807076533,1028.4806351277741,1072.2749722296774,1046.8167501477135,1072.0049533274455,1064.9998232372188,1066.8016983704256,1034.646736371213
2006,306011140,Freshwater - Stratford,30601,Cairns - North,306,Cairns,Rest of Qld,Queensland,3598.6451448,1054.790356218266,1032.413895913842,1053.6124256199496,1051.9309926002393,1064.6287111189436,1063.548629151149,1041.0243429308243,1059.3419407002968
2006,306011141,Redlynch,30601,Cairns - North,306,Cairns,Rest of Qld,Queensland,9695.3010729,1067.481406990973,1033.153944459074,1066.640070045833,1049.1956415116204,1076.808412916526,1077.300735926296,1087.4875876796295,1028.5731726658908
2006,306011142,Trinity Beach - Smithfield,30601,Cairns - North,306,Cairns,Rest of Qld,Queensland,9193.3090942,1019.7049331807804,1069.1876656987686,1017.6263436387527,1083.0904715178747,1036.4147075582703,1035.950572577516,1022.742615979816,1015.6383362849447
2006,306011143,Yorkeys Knob - Machans Beach,30601,Cairns - North,306,Cairns,Rest of Qld,Queensland,6204.2727355,955.1035681260187,1083.0708937820175,951.6763332543574,1096.864977074982,1002.9708027482817,1000.1605839008738,968.7664233913634,1014.1824815686771
2006,306021144,Bentley Park,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,5084.733316,990.5617193837218,1046.4845950118836,989.3628988443144,1058.1061099684327,1004.6109964349359,1019.9032659359374,1030.6362134007284,947.6920215985615
2006,306021145,Cairns City,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,20527,942.5471550566937,914.6456348044462,951.5289482363345,932.5090594,990.6086956521739,963.8695652173913,929.3478260869565,1007.5217391304348
2006,306021146,Earlville - Bayview Heights,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,7639.436427000001,1007.8874216320204,1030.9874655027552,1009.1108749126107,1045.4196611139412,1001.5700043630181,1012.0006439666545,1010.8204057302836,973.1927832278541
2006,306021147,Edmonton,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,7922.1093387,957.7966977955462,1073.429437843246,956.0150753698416,1084.144576274277,975.1258204508835,996.6042554688665,1004.7677044132996,931.9384877111647
2006,306021148,Gordonvale - Trinity,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,6760.0706296,987.4281501085687,1042.1207286305753,988.4009886868265,1050.1072447810966,978.9389394066121,1005.167121474704,1018.5170481769175,957.7010592686256
2006,306021149,Kanimbla - Mooroobool,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,8361.301709,991.2738692877672,1032.3022286319172,991.4282053803237,1047.2563172339621,998.1089126185977,991.0528508158546,999.4029248654701,977.4827188041962
2006,306021150,Lamb Range,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,826.9423491,1123.806807534139,976.2672384216271,1126.0715841517695,994.5461760291239,1056.6480143443823,1077.253053575938,1103.1877281329166,1004.034404173959
2006,306021151,Manoora,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,5745.6571684,779.4891418835186,1037.7624633091057,779.9556368502351,1050.2402659823556,906.7100592350145,885.3106509172604,857.2426034826511,927.4467457243488
2006,306021152,Manunda,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,6393.1428316,825.6605589232279,1002.5847052748734,828.7061385526936,1013.4200738020247,917.6903765551899,905.4435147006004,881.1101814746589,938.801952474764
2006,306021153,Mount Sheridan,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,7428.44,1046.6712157074376,1040.0439307094573,1045.6249973548338,1055.285455794225,1031.5198487712664,1048.555765595463,1050.0453686200378,976.6389413988658
2006,306021154,Westcourt - Bungalow,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,5955,796.9842300850382,1007.0654470217911,800.7699186653559,1014.8188282770756,906.7692307692307,878.5384615384615,860.7692307692307,928.3076923076923
2006,306021155,White Rock,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,4065.7384622,910.5107546952365,1055.6602462917647,909.1804108803509,1060.2049845372665,947.4109397716384,950.7251053191442,960.8288921407324,918.5806451260011
2006,306021156,Whitfield - Edge Hill,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,8270,1013.5548869418742,1044.3103855302402,1012.8749899647771,1063.8587860889554,1037.5384615384614,1028.6153846153845,1015.8461538461538,1031.8461538461538
2006,306021157,Woree,30602,Cairns - South,306,Cairns,Rest of Qld,Queensland,5042.0795146,880.4513281859379,1016.6647015073944,881.427559891574,1024.076200964149,934.6651890398067,936.2537223875491,934.1830857531307,915.4380746338688
2006,306031158,Babinda,30603,Innisfail - Cassowary Coast,306,Cairns,Rest of Qld,Queensland,4794.5433385,959.6204880730975,1053.7487319817901,960.3985150528632,1058.1999565107403,942.3261568541762,981.7090516761318,994.415445850418,949.1477955834002
2006,306031159,Innisfail,30603,Innisfail - Cassowary Coast,306,Cairns,Rest of Qld,Queensland,9435.1768054,840.9536083708613,1015.6904279640108,842.2859180766942,1013.5148562514672,897.7547911281483,903.0841324356904,917.0519296427201,904.2602120131888
2006,306031160,Johnstone,30603,Innisfail - Cassowary Coast,306,Cairns,Rest of Qld,Queensland,7640.3266156,954.5073802339391,1078.1956595494594,953.3240604369207,1076.08819265765,931.7477402428266,978.9330969225252,995.7013562845136,929.1640606963978
2006,306031161,Tully,30603,Innisfail - Cassowary Coast,306,Cairns,Rest of Qld,Queensland,12033.1315842,913.1356678376123,1049.5665492795963,914.025531810984,1050.5136630155512,933.0431125303709,968.3743428187701,984.9064143112906,927.9831756298704
2006,306031162,Wooroonooran,30603,Innisfail - Cassowary Coast,306,Cairns,Rest of Qld,Queensland,476.0774537,988.2073192777561,1018.7184798265254,988.7209209777915,1014.0099355438693,959.8677506141839,1011.5261906684023,1021.1188462026254,995.2838175120934
2006,306031163,Yarrabah,30603,Innisfail - Cassowary Coast,306,Cairns,Rest of Qld,Queensland,2369,485.3174847429483,866.0230360052844,503.5510738736626,882.3476008442726,650,485,569,793
2006,306041164,Daintree,30604,Port Douglas - Daintree,306,Cairns,Rest of Qld,Queensland,7470.1226818,935.8639791842876,1067.678633928967,935.7659935526946,1078.2596808856101,928.7602819384153,939.0336081769403,953.4515811521225,949.972946493434
2006,306041165,Port Douglas,30604,Port Douglas - Daintree,306,Cairns,Rest of Qld,Queensland,9263.5055278,1061.3733461678823,989.2102865610099,1065.745001980088,1012.5959530527387,1026.7402283831332,1025.6490512665941,1019.1982596735894,1011.43509363217
2006,306051166,Atherton,30605,Tablelands (East) - Kuranda,306,Cairns,Rest of Qld,Queensland,9582.1216861,931.5871765553152,1053.4721289316474,932.112586433603,1062.3356465082659,946.1391461094253,971.7810650365993,966.3386473974259,949.9405365841039
2006,306051167,Herberton,30605,Tablelands (East) - Kuranda,306,Cairns,Rest of Qld,Queensland,5549.2558706,838.6416067672814,1125.5449191267503,834.5475755595297,1105.7695877789577,887.5349310894966,904.7767803860778,943.0587298613437,917.1731226086738
